"geneid"	"diseaseid"	"diseaseterm"	"disgenet.curated"	"disgenet.all"	"guildify.curated"	"guildify.all"
10555	"C0086565"	"Liver Dysfunction"	0	1	0	1
11222	"C0086565"	"Liver Dysfunction"	0	1	0	1
11274	"C0086565"	"Liver Dysfunction"	0	1	0	1
11277	"C0086565"	"Liver Dysfunction"	0	1	0	1
22796	"C0086565"	"Liver Dysfunction"	0	1	0	1
22868	"C0086565"	"Liver Dysfunction"	0	1	0	1
23322	"C0086565"	"Liver Dysfunction"	0	1	0	1
23395	"C0086565"	"Liver Dysfunction"	0	1	0	0
23495	"C0086565"	"Liver Dysfunction"	0	1	0	1
23576	"C0086565"	"Liver Dysfunction"	1	1	0	1
23600	"C0086565"	"Liver Dysfunction"	1	1	0	0
25839	"C0086565"	"Liver Dysfunction"	0	1	0	1
26160	"C0086565"	"Liver Dysfunction"	0	1	0	1
26276	"C0086565"	"Liver Dysfunction"	0	1	0	1
26580	"C0086565"	"Liver Dysfunction"	0	1	0	1
27040	"C0086565"	"Liver Dysfunction"	1	1	0	1
27232	"C0086565"	"Liver Dysfunction"	0	1	0	1
27306	"C0086565"	"Liver Dysfunction"	1	1	0	1
28976	"C0086565"	"Liver Dysfunction"	0	1	0	1
29851	"C0086565"	"Liver Dysfunction"	0	1	0	1
50484	"C0086565"	"Liver Dysfunction"	0	1	0	1
51021	"C0086565"	"Liver Dysfunction"	0	1	0	1
51119	"C0086565"	"Liver Dysfunction"	0	1	0	1
51128	"C0086565"	"Liver Dysfunction"	0	1	0	1
51204	"C0086565"	"Liver Dysfunction"	0	1	0	1
51218	"C0086565"	"Liver Dysfunction"	0	1	0	1
51473	"C0086565"	"Liver Dysfunction"	0	1	0	1
51520	"C0086565"	"Liver Dysfunction"	0	1	0	1
51601	"C0086565"	"Liver Dysfunction"	0	1	0	1
51816	"C0086565"	"Liver Dysfunction"	0	1	0	0
54210	"C0086565"	"Liver Dysfunction"	1	1	0	0
54344	"C0086565"	"Liver Dysfunction"	0	1	0	1
54931	"C0086565"	"Liver Dysfunction"	0	1	0	1
55005	"C0086565"	"Liver Dysfunction"	0	1	0	1
55240	"C0086565"	"Liver Dysfunction"	0	1	0	1
55532	"C0086565"	"Liver Dysfunction"	0	1	0	1
55670	"C0086565"	"Liver Dysfunction"	0	1	0	1
55687	"C0086565"	"Liver Dysfunction"	0	1	0	0
55858	"C0086565"	"Liver Dysfunction"	0	1	0	1
56623	"C0086565"	"Liver Dysfunction"	0	1	0	0
56624	"C0086565"	"Liver Dysfunction"	1	1	0	0
57104	"C0086565"	"Liver Dysfunction"	0	1	0	1
57545	"C0086565"	"Liver Dysfunction"	0	1	0	1
57817	"C0086565"	"Liver Dysfunction"	0	1	0	1
63894	"C0086565"	"Liver Dysfunction"	0	1	0	1
65080	"C0086565"	"Liver Dysfunction"	0	1	0	1
65260	"C0086565"	"Liver Dysfunction"	0	1	0	1
79644	"C0086565"	"Liver Dysfunction"	0	1	0	1
80270	"C0086565"	"Liver Dysfunction"	0	1	0	1
83716	"C0086565"	"Liver Dysfunction"	1	1	0	0
84153	"C0086565"	"Liver Dysfunction"	0	1	0	1
84334	"C0086565"	"Liver Dysfunction"	0	1	0	0
84987	"C0086565"	"Liver Dysfunction"	0	1	0	1
91147	"C0086565"	"Liver Dysfunction"	0	1	0	1
94235	"C0086565"	"Liver Dysfunction"	1	1	0	0
115650	"C0086565"	"Liver Dysfunction"	0	1	0	1
116228	"C0086565"	"Liver Dysfunction"	0	1	0	0
128989	"C0086565"	"Liver Dysfunction"	0	1	0	1
147007	"C0086565"	"Liver Dysfunction"	0	1	0	0
148738	"C0086565"	"Liver Dysfunction"	0	1	0	0
157657	"C0086565"	"Liver Dysfunction"	0	1	0	0
201595	"C0086565"	"Liver Dysfunction"	0	1	0	1
284119	"C0086565"	"Liver Dysfunction"	0	1	0	1
493753	"C0086565"	"Liver Dysfunction"	0	1	0	1
729230	"C0086565"	"Liver Dysfunction"	1	1	0	1
100131801	"C0086565"	"Liver Dysfunction"	0	1	0	0
100506658	"C0086565"	"Liver Dysfunction"	0	1	0	1
3304	"C0086565"	"Liver Dysfunction"	0	0	0	1
407977	"C0086565"	"Liver Dysfunction"	0	0	0	1
55270	"C0086565"	"Liver Dysfunction"	0	0	0	1
1237	"C0086565"	"Liver Dysfunction"	0	0	0	1
26033	"C0086565"	"Liver Dysfunction"	0	0	0	1
6346	"C0086565"	"Liver Dysfunction"	0	0	0	1
6360	"C0086565"	"Liver Dysfunction"	0	0	0	1
6361	"C0086565"	"Liver Dysfunction"	0	0	0	1
6359	"C0086565"	"Liver Dysfunction"	0	0	0	1
6348	"C0086565"	"Liver Dysfunction"	0	0	0	1
6355	"C0086565"	"Liver Dysfunction"	0	0	0	1
1014	"C0086565"	"Liver Dysfunction"	0	0	0	1
84992	"C0086565"	"Liver Dysfunction"	0	0	0	1
6351	"C0086565"	"Liver Dysfunction"	0	0	0	1
9560	"C0086565"	"Liver Dysfunction"	0	0	0	1
388372	"C0086565"	"Liver Dysfunction"	0	0	0	1
643	"C0086565"	"Liver Dysfunction"	0	0	0	1
100507203	"C0086565"	"Liver Dysfunction"	0	0	0	1
6372	"C0086565"	"Liver Dysfunction"	0	0	0	1
1233	"C0086565"	"Liver Dysfunction"	0	0	0	1
6869	"C0086565"	"Liver Dysfunction"	0	0	0	1
4160	"C0086565"	"Liver Dysfunction"	0	0	0	1
6370	"C0086565"	"Liver Dysfunction"	0	0	0	1
9962	"C0086565"	"Liver Dysfunction"	0	0	0	1
1232	"C0086565"	"Liver Dysfunction"	0	0	0	1
9236	"C0086565"	"Liver Dysfunction"	0	0	0	1
3578	"C0086565"	"Liver Dysfunction"	0	0	0	1
51561	"C0086565"	"Liver Dysfunction"	0	0	0	1
8800	"C0086565"	"Liver Dysfunction"	0	0	0	1
7782	"C0086565"	"Liver Dysfunction"	0	0	0	1
6010	"C0086565"	"Liver Dysfunction"	0	0	0	1
8818	"C0086565"	"Liver Dysfunction"	0	0	0	1
7058	"C0086565"	"Liver Dysfunction"	0	0	0	1
6363	"C0086565"	"Liver Dysfunction"	0	0	0	1
3052	"C0086565"	"Liver Dysfunction"	0	0	0	1
225	"C0086565"	"Liver Dysfunction"	0	0	0	1
83401	"C0086565"	"Liver Dysfunction"	0	0	0	1
10673	"C0086565"	"Liver Dysfunction"	0	0	0	1
27065	"C0086565"	"Liver Dysfunction"	0	0	0	1
219743	"C0086565"	"Liver Dysfunction"	0	0	0	1
6357	"C0086565"	"Liver Dysfunction"	0	0	0	1
51554	"C0086565"	"Liver Dysfunction"	0	0	0	1
54766	"C0086565"	"Liver Dysfunction"	0	0	0	1
5697	"C0086565"	"Liver Dysfunction"	0	0	0	1
54963	"C0086565"	"Liver Dysfunction"	0	0	0	1
6354	"C0086565"	"Liver Dysfunction"	0	0	0	1
3749	"C0086565"	"Liver Dysfunction"	0	0	0	1
4324	"C0086565"	"Liver Dysfunction"	0	0	0	1
10345	"C0086565"	"Liver Dysfunction"	0	0	0	1
55266	"C0086565"	"Liver Dysfunction"	0	0	0	1
10901	"C0086565"	"Liver Dysfunction"	0	0	0	1
5193	"C0086565"	"Liver Dysfunction"	0	0	0	1
200958	"C0086565"	"Liver Dysfunction"	0	0	0	1
3952	"C0086565"	"Liver Dysfunction"	0	0	0	1
4225	"C0086565"	"Liver Dysfunction"	0	0	0	1
388962	"C0086565"	"Liver Dysfunction"	0	0	0	1
51527	"C0086565"	"Liver Dysfunction"	0	0	0	1
124912	"C0086565"	"Liver Dysfunction"	0	0	0	1
284521	"C0086565"	"Liver Dysfunction"	0	0	0	1
7077	"C0086565"	"Liver Dysfunction"	0	0	0	1
54995	"C0086565"	"Liver Dysfunction"	0	0	0	1
8799	"C0086565"	"Liver Dysfunction"	0	0	0	1
8022	"C0086565"	"Liver Dysfunction"	0	0	0	1
6358	"C0086565"	"Liver Dysfunction"	0	0	0	1
7781	"C0086565"	"Liver Dysfunction"	0	0	0	1
2674	"C0086565"	"Liver Dysfunction"	0	0	0	1
51300	"C0086565"	"Liver Dysfunction"	0	0	0	1
55672	"C0086565"	"Liver Dysfunction"	0	0	0	1
1234	"C0086565"	"Liver Dysfunction"	0	0	0	1
3383	"C0086565"	"Liver Dysfunction"	0	0	0	1
10563	"C0086565"	"Liver Dysfunction"	0	0	0	1
23161	"C0086565"	"Liver Dysfunction"	0	0	0	1
57661	"C0086565"	"Liver Dysfunction"	0	0	0	1
1236	"C0086565"	"Liver Dysfunction"	0	0	0	1
9673	"C0086565"	"Liver Dysfunction"	0	0	0	1
2683	"C0086565"	"Liver Dysfunction"	0	0	0	1
4241	"C0086565"	"Liver Dysfunction"	0	0	0	1
117248	"C0086565"	"Liver Dysfunction"	0	0	0	1
389799	"C0086565"	"Liver Dysfunction"	0	0	0	1
284217	"C0086565"	"Liver Dysfunction"	0	0	0	1
623	"C0086565"	"Liver Dysfunction"	0	0	0	1
4922	"C0086565"	"Liver Dysfunction"	0	0	0	1
2796	"C0086565"	"Liver Dysfunction"	0	0	0	1
53349	"C0086565"	"Liver Dysfunction"	0	0	0	1
7057	"C0086565"	"Liver Dysfunction"	0	0	0	1
6374	"C0086565"	"Liver Dysfunction"	0	0	0	1
4837	"C0086565"	"Liver Dysfunction"	0	0	0	1
215	"C0086565"	"Liver Dysfunction"	0	0	0	1
7784	"C0086565"	"Liver Dysfunction"	0	0	0	1
7780	"C0086565"	"Liver Dysfunction"	0	0	0	1
10584	"C0086565"	"Liver Dysfunction"	0	0	0	1
27175	"C0086565"	"Liver Dysfunction"	0	0	0	1
84896	"C0086565"	"Liver Dysfunction"	0	0	0	1
8504	"C0086565"	"Liver Dysfunction"	0	0	0	1
55353	"C0086565"	"Liver Dysfunction"	0	0	0	1
64332	"C0086565"	"Liver Dysfunction"	0	0	0	1
928	"C0086565"	"Liver Dysfunction"	0	0	0	1
9595	"C0086565"	"Liver Dysfunction"	0	0	0	1
1830	"C0086565"	"Liver Dysfunction"	0	0	0	1
27090	"C0086565"	"Liver Dysfunction"	0	0	0	1
64429	"C0086565"	"Liver Dysfunction"	0	0	0	1
7016	"C0086565"	"Liver Dysfunction"	0	0	0	1
2833	"C0086565"	"Liver Dysfunction"	0	0	0	1
220972	"C0086565"	"Liver Dysfunction"	0	0	0	1
5657	"C0086565"	"Liver Dysfunction"	0	0	0	1
89857	"C0086565"	"Liver Dysfunction"	0	0	0	1
11153	"C0086565"	"Liver Dysfunction"	0	0	0	1
4224	"C0086565"	"Liver Dysfunction"	0	0	0	1
6620	"C0086565"	"Liver Dysfunction"	0	0	0	1
8540	"C0086565"	"Liver Dysfunction"	0	0	0	1
51097	"C0086565"	"Liver Dysfunction"	0	0	0	1
5408	"C0086565"	"Liver Dysfunction"	0	0	0	1
10139	"C0086565"	"Liver Dysfunction"	0	0	0	1
113452	"C0086565"	"Liver Dysfunction"	0	0	0	1
57099	"C0086565"	"Liver Dysfunction"	0	0	0	1
27113	"C0086565"	"Liver Dysfunction"	0	0	0	1
1823	"C0086565"	"Liver Dysfunction"	0	0	0	1
7275	"C0086565"	"Liver Dysfunction"	0	0	0	1
155006	"C0086565"	"Liver Dysfunction"	0	0	0	1
254827	"C0086565"	"Liver Dysfunction"	0	0	0	1
51131	"C0086565"	"Liver Dysfunction"	0	0	0	1
64847	"C0086565"	"Liver Dysfunction"	0	0	0	1
65981	"C0086565"	"Liver Dysfunction"	0	0	0	1
400720	"C0086565"	"Liver Dysfunction"	0	0	0	1
53346	"C0086565"	"Liver Dysfunction"	0	0	0	1
6356	"C0086565"	"Liver Dysfunction"	0	0	0	1
6352	"C0086565"	"Liver Dysfunction"	0	0	0	1
8120	"C0086565"	"Liver Dysfunction"	0	0	0	1
5314	"C0086565"	"Liver Dysfunction"	0	0	0	1
434	"C0086565"	"Liver Dysfunction"	0	0	0	1
55850	"C0086565"	"Liver Dysfunction"	0	0	0	1
348094	"C0086565"	"Liver Dysfunction"	0	0	0	1
8741	"C0086565"	"Liver Dysfunction"	0	0	0	1
200734	"C0086565"	"Liver Dysfunction"	0	0	0	1
2235	"C0086565"	"Liver Dysfunction"	0	0	0	1
646480	"C0086565"	"Liver Dysfunction"	0	0	0	1
22984	"C0086565"	"Liver Dysfunction"	0	0	0	1
64241	"C0086565"	"Liver Dysfunction"	0	0	0	1
64902	"C0086565"	"Liver Dysfunction"	0	0	0	1
124	"C0086565"	"Liver Dysfunction"	0	0	0	1
6398	"C0086565"	"Liver Dysfunction"	0	0	0	1
84727	"C0086565"	"Liver Dysfunction"	0	0	0	1
4521	"C0086565"	"Liver Dysfunction"	0	0	0	1
38	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
48	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
155	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
197	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
207	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
301	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
309	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
329	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
335	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
348	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
355	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
506	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
570	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
596	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
836	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
929	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
948	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
949	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
960	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
968	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1026	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1118	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
1147	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1234	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1277	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1374	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1376	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1437	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
1536	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
1544	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	0	0
1555	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
1571	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
1576	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1582	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
1586	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
1634	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1636	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
1666	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1786	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1789	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1822	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
1993	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2091	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2147	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
2180	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2185	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2222	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2308	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2551	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2641	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
2646	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2695	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2740	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2833	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2875	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2876	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
2938	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
2944	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
2950	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
2952	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
3039	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3075	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3077	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
3091	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3162	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3172	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3290	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3371	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3458	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
3552	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
3553	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3557	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3562	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
3565	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
3569	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3576	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3579	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3596	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3598	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3605	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3627	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3643	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3664	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3665	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3717	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
3791	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3875	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3916	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3949	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
3952	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
3953	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3958	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
3976	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
4060	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4069	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
4092	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4128	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
4143	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4170	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4312	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
4353	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
4490	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
4512	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
4513	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
4524	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4541	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
4547	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4582	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4615	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4780	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
4790	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4891	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
4973	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
5055	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
5196	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
5244	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
5295	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
5300	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
5465	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
5467	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
5551	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
5897	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
5919	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
5950	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6093	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6279	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6347	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6374	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6606	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6607	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6648	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6696	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6720	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
6721	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6794	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6817	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6868	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
6934	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7036	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7037	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7040	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
7052	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7078	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7097	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7098	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7099	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7124	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7133	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
7157	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7351	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7422	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
7494	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
7495	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
8517	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
8614	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
8660	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
8743	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
8795	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
8837	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
9061	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
9092	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
9370	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
9420	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
9817	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
9971	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
10400	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
23411	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
23417	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
25813	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
25998	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
26291	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
26503	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
26871	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
27087	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
27233	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
29072	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
50507	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
51085	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
51548	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
51703	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
51742	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
53345	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	0	0
54106	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
54600	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
55294	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
56994	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
56996	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
57608	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
57817	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
79071	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
79799	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
79813	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
80339	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
90865	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
92086	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
92140	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
114548	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
114770	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
284217	"C3241937"	"Nonalcoholic Steatohepatitis"	1	1	1	1
378938	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
406906	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
406936	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
406974	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
406991	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
407022	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
729230	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	1
100125288	"C3241937"	"Nonalcoholic Steatohepatitis"	0	1	0	0
